rev_id,comment,year,logged_in,ns,sample,split,attack
441970234,and said he was going to kill me,2011,False,user,blocked,train,True
70424432,Haha lol u got banned what a dickhead it's what u deserve u fuckin geek bitch-faced motherfucker. You don't know how long I've been waitin for u to get banned and no wonder theres so many imposters of u cause every1 hates u! I hope you get the shit kicked out of you and then get pissed on you fuckin no good slimy little toerag gimp! SCUMMER!,2006,True,user,blocked,train,True
218395107,made? go jump off a cliff asshole.,2008,True,user,blocked,train,True
157515096,"I HAVE NO LIFE, AND IF I DON'T GET TO EVER HAVE SEX THEN I WILL MAKE EVERYONE'S LIFE I CAN AS MISERABLE AS POSSIBLE!",2007,False,user,blocked,train,True
634324354,"Dare send messages like this. You are the cause of Vandalism not me,...&*%$4@###banged up head",2014,True,user,blocked,train,True
13458289,"Eagle, he's just a POV pusher. He was trying to strip the information out of the article, and started chain-reverting in order to do it. He's STILL lying and saying that the only Muslim nations with religious police are Saudi Arabia and Iran. Either he's just willfully ignorant or he is deliberately trying to push a very specific POV, and he seems not to care at all about facts.",2005,True,user,blocked,train,True
649716308,:Escape_Orbit you are fucking moron:)),2015,True,user,blocked,train,True
381243443,Cool.  Do I give a fuck?  Enjoy the rest of your life being an anal-retentive moderator on Wikipedia buddy.,2010,False,user,blocked,train,True
638695775,"I created an article for the FIRST fucking time with many references and you deleted the article immediately. If you could see clearly you should have noticed that WP:G4 speaks about recreation of an UNIMPROVED article. I settled the case for the LGA chairmen being elected in the Nigerian parliamentary election, 2011 and also added an additional claim of notability being the General Secretary of the Association of Local Government Chairman, a federal political body. I have recreated many deleted articles in the past and I did not go through deletion review, so stop confusing yourself. Don't ever delete articles with many reliable references again without seeking consensus, especially when an editor is creating the article for the first time. Be warned!!!!!",2014,True,user,blocked,train,True
193373850,Don't delete this message like the previous one. I want this post to be something of a message for you to see what kind of STALKER you are,2008,False,user,blocked,train,True
491264697,"`    dear c,  please have a look at this idiotic personal attack on me . is it possible to remove this revision it from history? `",2012,True,user,blocked,train,True
287865971,DOUCHE BAG DOUCHE BAG DOUCHE BAG DOUCHE BAG FUCKER FUCKER FUCKER FUCKER FUCKER COCK SHIT FUCK TITS BALLS WEINER. CLUEBOT IS A FAGGOT WHO LIKES TO GET CORNHOLED BY YOUNG BLACK STALLIONS 24/7 365......SUCK IT BITCH        REPPIN NEBRACKA BITCH...one love alright you fucking cluebot cock sucker dont be telling me i cant say whatever the fuck i want to on this goddammed website...freedom of speech bitch...put that in your fucking pipe and smoke it.,2009,False,user,blocked,train,True
34581174,"intervei CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!tion",2006,False,user,blocked,train,True
256123425,"Labeling Alex Jones as a paleoConservative is absolute nonesense, please get a grip on REAL ity",2008,True,article,random,train,True
199512330,fuck this shit why the fuck wuld sum pussy liccking site be fucking offline? FUCK!,2008,False,user,blocked,train,True
505803246,"Many fucks, QuiteUnusual, for keeping my personal pages free of vandalism",2012,False,user,blocked,train,True
398312206,"Craig Newmark is a Kike, fuckhead!",2010,False,user,blocked,train,True
380112367,he can just fuck off. This project will wither and die due to people such as this and all I can say is bon voyage,2010,True,user,blocked,train,True
418836569,"::Apparently you missed my comments at the very top.  I don't give a shit.  If he's a dumbfuck that thinks that creationism is real, then he really should be assigned to the denialist bin of the local mental institution.  In this world and the real world, either you understand science or you deny it.  He's a fucking xtian denialist.  Not much you can do with him/her/it.  I do wish you well, but don't come here trying to improve me, because I know my science, and can back up every point I make anywhere here with evidence.  If I don't, I stay away.  Frankly, I'll fix whatever articles meet my fancy.  Again, enjoy being the mentor, but I don't do well with admins with their pretentious attitudes because they're fat little unemployed fucks who get erections by pretending to be powerful here.  So, in other words, if you want to help someone, take it elsewhere, because I really really really really don't give a shit about hurting some creationists little feelings.  Fuck that shit.",2011,True,user,blocked,train,True
267040540,Ur Wierdddd  Cut Your Doggy Hair You Tramp  You Look Like Hagrid  GET A LIFE.. !!,2009,True,user,blocked,train,True
467072553,"=Hello!=  Fuck you, high and mighty twat. Go fuck yourself, because I can't see you getting any action.",2011,True,user,blocked,train,True
20868436,"`   ``Justise Delayed is Justise Denyed``.  The ArbCom does not even know what to rule on anymore.  Until they decide what to rule on, and go ahead and do something, I am going to keep posting.  At least dealing with me will prevent you from molesting gbambino's contribution, which are in my opinion, being unfair harrassed by you, with extreme prejustice.      `",2005,True,article,blocked,train,True
217529467,"` ``as an admin`` you have almost no basic reading and comprehension skills. there once existed a 'The Sentinel (MHS)' article, with proper citations. it has been deleted. i tried to make a new page, and find those citations - i could not. please die in a car crash`",2008,True,user,blocked,train,True
94359981,"http://en.wikipedia.org/w/index.php?title=Wikipedia%3AChanging_username&diff;=92790566&oldid;=92769124 never come back, or else you'll be revealed! bastard...that's also for you Khoi",2006,False,article,blocked,train,True
184485099,Link titleBold text,2008,False,article,random,train,True
31640880,: wtf? you are now just as bad as fcytravis. WHY NOT WARN HIM!? Anus,2005,False,user,blocked,train,True
381785304,dont mind this weapon giy he shall not be here mooch longer he is a jew hater that should not be here,2010,True,article,blocked,train,True
329377416,What the f*** do you want at my talk page. I got no time to spend with you kiddo.,2009,True,user,blocked,train,True
324377396,think on this - fuck you,2009,False,user,blocked,train,True
335610802,Silencing references through IP blocks? You're seriously pathetic.,2010,False,article,blocked,train,True
18839908,fuck you you cock biting jew licker. -steve,2005,False,user,blocked,train,True
65703950,"Might want to wash that stinking hole out, bitch.",2006,True,user,blocked,train,True
626699425,"Hey donkey, its your uncle.",2014,False,user,blocked,train,True
344164353,"Since no one carries, much less watches, this piece of shit channel, can we pretend like it never existed in pussy liberal land by deleting this faggot page?  Thanks.  Go fuck yourselves with your micropenises, pussies.",2010,False,article,blocked,train,True
43651231,::::JUDENSCWEIN TO THE OVENS !  LIARS ! ALL OF YOU !,2006,True,user,blocked,train,True
577190880,THE CHINESE MAN SUCxS PRAWN BALLS lol,2013,False,user,blocked,train,True
549232603,"Look, I sent you a message about 3 months ago. But I see you want to be a jackass a not respond. So fuck you and go shove a saw up your smelly ass you dipshit mother fucker.!!!! LMFAO!!",2013,True,user,blocked,train,True
48916444,Danish hater,2006,False,user,blocked,train,True
358082983,":Hello. I've noticed you've refused to apologise for your vile censorship. What motivates fascists like you exactly? I think you're a despicable person and that this website would be better off without you. Please leave, weirdo.",2010,False,user,blocked,train,True
171217747,dont u fucking clear my edit ever again u piece of horse shit faggot,2007,True,user,blocked,train,True
530144033,Fucking cunt. Did your little traitor friend come running?,2012,False,user,blocked,train,True
289368673,Are you and Queeftet still buttfucking each other? LMFAO,2009,False,user,blocked,train,True
159280646,"You're a dickhead, mate, get a life",2007,True,user,blocked,train,True
644744505,You cant block me you fucking retard. BRB nigger,2015,False,user,blocked,train,True
341857295,BEEEITCH ANNA LIKES TO SUKK MA DEEEEK,2010,False,user,blocked,train,True
175074080,"` THEY ARE SO SENSITIVE, THEY WANNA KILL THEMSELVES WHEN YOU MAKE A ``PERSONAL ATTACK,`` WHATEVER THE FUCK THAT IS...`",2007,False,user,blocked,train,True
167847741,who the hell are you. you know nothing kid. your just a gma fanatic,2007,True,user,blocked,train,True
528609739,Don't call me a troublemaker you pussy. You're just as much of a racist right-wing nut as Peter fucking Hitchens.,2012,False,user,blocked,train,True
149021989,fred you fucking suck ass u bitch ass motherfucker. u fuckin delete everything you ho. u can take wikipedia and shove it up you ass dumb ass bitch go to hell bastard hope fall in a ditch asshole and you can suck my dick. unsigned comment was added by   • .,2007,True,user,blocked,train,True
314949549,This hissy fit shit is why wikipedia is a joke some fuckwit with a malfunctioning cock goes power mad to make up for impotence in the real world.  Like it or not you half wit san diego is known as a whales vagina and if you don't like it it doesn't matter. You suppurating cunt.,2009,False,user,blocked,train,True
369449862,"You mean the people here actually care about the talk page of a low importance-rated article? I'm surprised at this news. I left that comment in the in the edit because the person who consistantly reverts it back has no justifiable reason to do so. The information I provided for PN News' moveset is stated clearly and is from reliable sources, yet the fucktard keeps reverting it.",2010,True,user,blocked,train,True
583282124,`    To be a negress? Do you find it hard on yourself because your race genetically has average 85 IQ?  — Preceding unsigned comment added by    `,2013,False,user,blocked,train,True
55657292,fuck you and your small penis,2006,True,user,blocked,train,True
643315695,"I also think you are a muggy little Weasel with too much time on his sweaty little idle hands.  Find yourself a part time job or a new hobby. Don't interfere with my hobby, editing inaccurate or incomplete Wikipedia pages. I trust that this will be the last time our paths cross as you have been a minor inconvenience and irritant to my otherwise great evening. In future, use the English language correctly. Vandalise is the correct term for Vandalism. you clearly know I am English, so adapt to your audience as I feel offended by your abuse and misuse of my language.  I am still bemused as to any content in my editing was abuse or vandalism.",2015,True,user,blocked,train,True
57680901,"`     and at Mr. Tibbs' user talk page. As can be easily verified, the IP is from another country, http://ws.arin.net/cgi-bin/whois.pl gives:  :OrgName:    Choice One Communications Inc  :OrgID:      CHOC :Address:    100 Chestnut St. :City:       Rochester :StateProv:  NY :PostalCode: 14609 :Country:    US  As posting in other users' name in order to defame them is a severe violation of wikipedia policy the IP should be blocked indefinitely. Sorry if this is a wrong suspicion, but as few people will have noticed my case I would like to know if this was user  who is from New York as well, as he writes on his page.  Furthermore, as I have done nothing wrong and no evidence of any wrongdoing has been presented, I protest my block. A cynic remark about someone who abused his admin powers in no way justifies a one week block. The user blocked in spite of a conflict of interest and in spite of the fact that I had not violated the rule as he claimed. He did not apologize and instead threatened me and invited others to block me.  `",2006,True,user,blocked,train,True
551001053,Go fuck yourself WIDEFUX You aren't an editor. Your just some cheap Wiki hack.,2013,True,user,blocked,train,True
283245565,"You won't be getting away with this without the world hearing the real name of your dog, hideously hidden by your white washing.  How can you worship an incestuous rapist in this way?",2009,True,user,blocked,train,True
294594741,Liars burn in Hell without Salvation.,2009,False,user,blocked,train,True
338465325,only for the lulz,2010,False,user,blocked,train,True
208640769,"GO FUCK YOURSELF DUMB CUNT, now that is grossly incivil when said towards a person, which I haven't yet, so don't block me (because I know you will). Occasionally putting the worlds most versitial word 'fuck' in a sentence isn't incivil it's just stressing a point. About Eddieebo's death threat to someone, I read that, you are one dumb cunt, seriously, you are fucking stupid. That was not a death threat, there are death threats and death threats, this is the former, where it says kill but everyone should know no-one is serious about it. Maybe wikipedia should wake up to themselves, unblock Eddieebo's account, he has made some useful contributions, sure he swears a lot while talking, but thats because people like you shit him up the wall to no end. Left-wing hippies who are all about the people except when that person is right of Ghengis Khan, like Eddieebo. Well done dickhead, now I know you'll block this account, if you do you'll just prove my point. Just like the stupid muslims who violently protested the comics depicting them as violent, you guys are that stupid. Have fun blocking my account numbnuts. I know you won't listen either, you only listen to things that support your way of thinking, you'll read this, find they way it violates the rules and block me, you won't actually take anything in to that blockhead of yours. People like you think your doing the world justice, but your really just fucking up free speech. He Eddieebo actually read and understood what you and others told him then structured his arguments around them and guess what, he shat on you, seriously, Eddiebo completely ripped you a new arsehole, so you chose not to listen and block him because he put the word 'fuck' in a few places and wouldn't apologise for the death threat which wasn't really a death threat. You do know those are the actions of people who know they are wrong but can't admit it, hey I reckon eddieebo and i can admit where we are wrong, unfortunately you can't, so you abuse justice. Are you in a Western Country? If so you are actually meant to hear both sides of arguments and have a structured debate with a fair judge finally making a ruling before any punishments are imposed, I don't think any of that happened.",2008,True,user,blocked,train,True
376996709,ROB you're a fat dork.,2010,False,user,blocked,train,True
224287981,You still are one ugly SOB and I am still here. Signed Wickzilla.,2008,True,user,blocked,train,True
96297616,"`  What you ``hold`` or believe doesn't fucking matter, fuckface.  Wikipedia doesn't do subjective.  Eat a dick.  `",2006,False,article,blocked,train,True
83817385,"::I think it means: Me Turk man, me vill rape bad woomen, me vill teach dem a lesson, me vill cover der faces in gauze. me vill beat dose harlots up!",2006,True,article,blocked,train,True
455282726,:As you have been refreshingly blunt let me be the same. Keep that dick Hammersoft away from the Illustration Workshop. He's fucking up the works totally when it isn't necessary too. We have given him two methods of dealing with NFCC#9 violations without destroying the functionality of the workshop. He refuses to use them. So yes I will continue to revert his fucking up of the workshop page.,2011,True,user,blocked,train,True
127976762,"WTF???  At first I thought someone had just flipped a section or two back to previous content without the courtesy of explaining why.  But it looks like  reverted the entire thing after several of us spent a lot of time and energy copy-editing, verifying sources, and re-formatting references. Please quit it, especially without telling anyone why you're doing it!  It's rude, annoying, and a waste of everyone's time and effort.  A lot of people are spending a lot of time and effort trying to get this article up to FA status.  Your unnecessary, rude reverts are killing us.",2007,True,article,random,train,True
20577476,"`  :::``Allowed into the conversation``? I repeat myself because it seems to be the only way to get through a problem user like you: Go fuck yourself. YOU have no authority to say who can or can't post, who can have legitimate opinions or not. Go Fuck Yourself.  `",2005,True,article,blocked,train,True
74756684,"It's funny, lighten up esay, why don't you eat a taco or something hombre then you can ride your little donkey pablito into town to see how the civil war in your shithole backwards asshole of a nation is going:)",2006,True,user,blocked,train,True
255879887,Get your fat white ass out of the suburbs and join the real world.,2008,False,article,blocked,train,True
37024822,"You should unblock me cause I have a twelve inch penis. If you don't unblock me I will use it in your ass, Ichiro.",2006,False,user,blocked,train,True
88472263,You Suck  Stop editing my edits. You are a piece of crap and don't know how to use a computer. You fuck.,2006,False,user,blocked,train,True
394849386,"` :Oh, I see that you do not know anything. Rуusseff is not a Makedonsko devojče, but Pirinska moma. But if you understand  at least a litle bit of Macedonian, perhaps you realize the point of it. But it's ``Čul ne dočul`` or ``Rekol ne dorekol``.  :And now back to the Baldovaliev. Put a relevant link on the false source or I'll delete. Honestly I have checked in the archives of the newspaper and no such thing. I'll report you for falsification of sources.  `",2010,True,article,blocked,train,True
96406443,You suck major frisco cock. lying commie bastardo!,2006,False,user,blocked,train,True
409690111,hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moronhi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moronhi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron hi moron,2011,False,user,blocked,train,True
692381139,as in this dick,2015,False,user,blocked,train,True
212457727,"-  Go head antandrus, you block my site, i can still edit from range, but since you support mkil, great- work with your pal mkil WHO IS TROLLS ARE ALRIGHT and you are really alright and by blocking you give evidence he is wrong    - search on any engine toni mannix, read the book mkil reverts, i was right, you want articles wrong go ahead, but you, you are asking for it, o yes you are!Now and always!    - http://en.wikipedia.org/wiki/User:TROLLS_ARE_ALRIGHT But do not think this is forever mr vandal supporter~!    - My 3 edits were not vandalism but trying to make the articles right! You never make them right by protectin your bf!    -     - en.wikipedia.org/wiki/George_Reeves it says:    - The central thesis of the partially-fictionalized Reeves biography Hollywood Kryptonite states as fact that Reeves was murdered by order of Toni Mannix as punishment for their breakup.    -     - So, mr vandal antandrus, i did not do anything wrong and your evil supporters dont have will to admit it.    - If you break up, things happen.",2008,False,user,blocked,train,True
447861518,"You're fast   Ahhahahaha you're fast. Didn't waste any time. Place William Hope's p-nis (the head, only) over my lips. Them I will suck it and he will c-m inside my mouth.",2011,False,user,blocked,train,True
499976031,"Fuck the shit out of you, Bharatveer! You deserved to be blocked for being biased towards China! Damn you to hell!",2012,False,user,blocked,train,True
205876892,yep. you suck.  Jesus of Suberbia,2008,True,user,blocked,train,True
515826196,Fuck u hope your lanchiau will rot and drop off !,2012,True,user,blocked,train,True
77291988,"`       YOU'VE BEEN HIT BY THE  |^^^^^^^^^^^^| |SEXY TRUCK | '|``````;.., ___. |_..._...______===|= _|__|..., ] | ``(@ )'(@ )````````*|(@ )(@ )*****(@      ONCE YOU'VE BEEN HIT, YOU HAVE TO HIT 8 PEOPLE! IF YOU GET HIT AGAIN YOU'LL KNOW YOU'RE REALLY SEXY! IF YOU BRAKE THE CHAIN, YOULL BE CURSED WITH UN*SEXYNESS FOR 10 YEARS SO PASS IT; HIT WHO EVER YOU THINK IS SEXY!`",2006,False,user,blocked,train,True
295139651,"You're fucking gay. Get a job and quit arguing with people on the internet. It doesn't make you cool, you aren't adding shit, you're just making it worse. Get a fucking life.",2009,False,user,blocked,train,True
431253145,:::Oh ok fuck you asshole die im going to kill you,2011,False,user,blocked,train,True
